@relation occupancy_detection_training_dataset

@attribute Temperature numeric
@attribute Humidity numeric
@attribute Light numeric
@attribute CO2 numeric
@attribute HumidityRatio numeric
@attribute Occupancy {Y,N}

@data
19.5,30.07,0,437,0.004213,N
19.5,30.1,0,438.5,0.004218,N
19.5,30.1,0,436.67,0.004218,N
19.5,30.1,0,436.5,0.004218,N
19.5,30.1,0,438,0.004218,N
19.5,30.1,0,436,0.004218,N
19.5,30.1,0,431,0.004218,N
19.5,30.13,0,433,0.004222,N
19.5,30.1,0,436,0.004218,N
19.6,30.2,0,438,0.004258,N
19.5,30.2,0,436.5,0.004232,N
19.5,30.2,0,439,0.004232,N
19.5,30.2,0,438,0.004232,N
19.5,30.2,0,436.5,0.004232,N
19.5,30.27,0,436.5,0.004241,N
19.5,30.29,0,441.5,0.004244,N
19.5,30.29,0,442.5,0.004244,N
19.5,30.29,0,440.5,0.004244,N
19.5,30.29,0,444.67,0.004244,N
19.5,30.29,0,439,0.004244,N
19.5,30.25,0,437,0.004238,N
19.5,30.2,0,438,0.004232,N
19.55,30.15,0,438.5,0.004238,N
19.5,30.1,0,434,0.004218,N
19.5,30.1,0,433.5,0.004218,N
19.5,30.1,0,437.33,0.004218,N
19.5,30.1,0,442,0.004218,N
19.5,30.15,0,443.5,0.004225,N
19.5,30.15,0,445.5,0.004225,N
19.5,30.1,0,439,0.004218,N
19.6,30.1,0,442,0.004244,N
19.53,30.1,0,439.67,0.004226,N
19.5,30.1,0,440,0.004218,N
19.5,30.15,0,438.5,0.004225,N
19.57,30.17,0,442.67,0.004245,N
19.57,30.2,0,436.33,0.004249,N
19.57,30.2,0,438,0.004249,N
19.5,30.2,0,437,0.004232,N
19.6,30.2,0,441.5,0.004258,N
19.6,30.2,0,441,0.004258,N
19.5,30.2,0,439,0.004232,N
19.55,30.2,0,441.5,0.004245,N
19.53,30.32,0,437,0.004258,N
19.55,30.34,0,437.5,0.004265,N
19.5,30.39,0,443,0.004259,N
19.5,30.29,0,437,0.004244,N
19.5,30.39,0,433,0.004259,N
19.5,30.39,0,434.5,0.004259,N
19.5,30.39,0,436,0.004259,N
19.57,30.39,0,439.67,0.004276,N
19.5,30.5,0,439,0.004274,N
19.5,30.5,0,441,0.004274,N
19.5,30.5,0,439,0.004274,N
19.5,30.5,0,440,0.004274,N
19.5,30.6,0,436,0.004288,N
19.5,30.6,0,436,0.004288,N
19.5,30.6,0,437.75,0.004288,N
19.45,30.55,0,435,0.004266,N
19.5,30.6,0,438.5,0.004288,N
19.5,30.6,0,439,0.004288,N
19.39,30.55,0,436.5,0.004252,N
19.45,30.65,0,440,0.00428,N
19.39,30.55,0,441.5,0.004252,N
19.43,30.53,0,441,0.004259,N
19.39,30.55,0,440,0.004252,N
19.45,30.55,0,433,0.004266,N
19.39,30.6,0,440,0.004259,N
19.5,30.7,0,435,0.004302,N
19.39,30.6,0,436,0.004259,N
19.39,30.7,0,436,0.004273,N
19.45,30.7,0,431.5,0.004288,N
19.39,30.7,0,439,0.004273,N
19.39,30.7,0,440.5,0.004273,N
19.39,30.7,0,438,0.004273,N
19.39,30.75,0,438,0.004279,N
19.39,30.79,0,438,0.004285,N
19.39,30.79,0,433.67,0.004285,N
19.39,30.79,0,439,0.004285,N
19.39,30.75,0,438,0.004279,N
19.39,30.75,0,439.5,0.004279,N
19.39,30.75,0,436,0.004279,N
19.39,30.7,0,437,0.004273,N
19.39,30.79,0,437,0.004285,N
19.39,30.73,0,446.33,0.004277,N
19.5,30.79,0,447,0.004315,N
19.39,30.79,0,440,0.004285,N
19.39,30.79,0,441,0.004285,N
19.39,30.84,0,438,0.004292,N
19.39,30.89,0,434,0.004299,N
19.39,30.89,0,435.33,0.004299,N
19.39,30.93,0,439.33,0.004305,N
19.39,30.95,0,438.5,0.004307,N
19.39,30.89,0,434.5,0.004299,N
19.39,30.82,0,441.33,0.00429,N
19.43,30.86,0,441,0.004305,N
19.39,30.89,0,437,0.004299,N
19.39,30.89,0,433.5,0.004299,N
19.39,30.89,0,434,0.004299,N
19.39,30.84,0,439,0.004292,N
19.39,30.84,0,441.5,0.004292,N
19.39,30.84,0,440,0.004292,N
19.39,30.89,0,443,0.004299,N
19.39,31,0,441.67,0.004315,N
19.39,31,0,437,0.004315,N
19.39,31.05,0,434.5,0.004322,N
19.39,31.1,0,436.67,0.004329,N
19.29,31.1,0,442,0.004302,N
19.34,31.05,0,434.5,0.004308,N
19.39,31.1,0,437,0.004329,N
19.39,31,0,439,0.004315,N
19.39,31.05,0,435.5,0.004322,N
19.39,31.1,0,434,0.004329,N
19.39,31.07,0,433,0.004324,N
19.39,31.1,0,440,0.004329,N
19.39,31.1,0,436,0.004329,N
19.39,31.1,0,434,0.004329,N
19.39,31.05,0,431.5,0.004322,N
19.36,31.1,0,437,0.00432,N
19.39,31.1,0,437,0.004329,N
19.39,31.1,0,440.5,0.004329,N
19.39,31.1,0,440,0.004329,N
19.39,31.1,0,440.67,0.004329,N
19.39,31.1,0,440,0.004329,N
19.34,31.15,0,440,0.004322,N
19.39,31.1,0,441,0.004329,N
19.39,31.1,0,435,0.004329,N
19.39,31.1,0,439,0.004329,N
19.39,31.1,0,438,0.004329,N
19.39,31.1,0,437,0.004329,N
19.39,31.1,0,436.67,0.004329,N
19.34,31.1,0,436.5,0.004315,N
19.39,31.1,0,436,0.004329,N
19.39,31.15,0,436.5,0.004336,N
19.29,31.2,0,435.5,0.004316,N
19.39,31.2,0,437,0.004343,N
19.34,31.2,0,437.5,0.004329,N
19.29,31.2,0,437,0.004316,N
19.34,31.2,0,431,0.004329,N
19.39,31.2,0,433,0.004343,N
19.36,31.2,0,439,0.004334,N
19.34,31.15,0,438,0.004322,N
19.29,31.15,0,438,0.004309,N
19.39,31.17,0,441,0.004338,N
19.39,31,0,438,0.004315,N
19.39,31.1,0,437,0.004329,N
19.39,31.05,0,437,0.004322,N
19.39,31.1,0,437,0.004329,N
19.39,31.05,0,437,0.004322,N
19.39,31,0,434,0.004315,N
19.39,31.07,0,437.67,0.004324,N
19.39,31,0,443,0.004315,N
19.43,31,0,439,0.004325,N
19.39,31,0,440,0.004315,N
19.45,31,0,434,0.00433,N
19.39,31,0,435,0.004315,N
19.39,30.95,0,432,0.004307,N
19.39,31,0,437,0.004315,N
19.39,31,0,433.5,0.004315,N
19.39,31,0,435,0.004315,N
19.45,31,0,436.5,0.00433,N
19.45,31,0,434.5,0.00433,N
19.39,31,0,438.33,0.004315,N
19.39,31,0,440.5,0.004315,N
19.39,31,0,438.67,0.004315,N
19.39,31,0,436.5,0.004315,N
19.39,31,0,437,0.004315,N
19.39,31,0,443.5,0.004315,N
19.39,31.1,0,436.5,0.004329,N
19.39,31.1,0,435,0.004329,N
19.5,31.2,0,438.5,0.004373,N
19.39,31.1,0,437.5,0.004329,N
19.39,31.15,0,433.5,0.004336,N
19.39,31.2,0,434,0.004343,N
19.39,31.2,0,436,0.004343,N
19.39,31.2,0,434,0.004343,N
19.39,31.2,0,434.5,0.004343,N
19.39,31.2,0,433.67,0.004343,N
19.39,31.2,0,431.5,0.004343,N
19.39,31.2,0,432,0.004343,N
19.39,31.2,0,438,0.004343,N
19.39,31.2,0,437.5,0.004343,N
19.39,31.2,0,433,0.004343,N
19.39,31.2,0,437,0.004343,N
19.39,31.2,0,433.5,0.004343,N
19.39,31.25,0,434.5,0.004349,N
19.34,31.2,0,433.5,0.004329,N
19.29,31.25,0,433.5,0.004322,N
19.34,31.2,0,433.5,0.004329,N
19.39,31.25,0,436.5,0.004349,N
19.29,31.29,0,436,0.004328,N
19.34,31.29,0,433,0.004342,N
19.29,31.29,0,434,0.004328,N
19.32,31.29,0,431,0.004337,N
19.39,31.29,0,436,0.004355,N
19.29,31.29,0,439.5,0.004328,N
19.29,31.29,0,439,0.004328,N
19.39,31.29,0,435.5,0.004355,N
19.29,31.34,0,437,0.004335,N
19.29,31.39,0,436.5,0.004342,N
19.39,31.39,0,438,0.004369,N
19.29,31.39,0,433,0.004342,N
19.29,31.46,0,435,0.004352,N
19.29,31.5,0,434.33,0.004357,N
19.39,31.39,0,438,0.004369,N
19.32,31.36,0,435,0.004347,N
19.29,31.29,0,434.5,0.004328,N
19.29,31.39,0,434.33,0.004342,N
19.29,31.29,0,434,0.004328,N
19.39,31.29,0,439,0.004355,N
19.32,31.29,0,441.67,0.004337,N
19.29,31.29,0,439,0.004328,N
19.29,31.29,0,439,0.004328,N
19.32,31.29,0,436.33,0.004337,N
19.39,31.29,0,436.5,0.004355,N
19.39,31.29,0,436,0.004355,N
19.39,31.29,0,438,0.004355,N
19.39,31.29,0,435,0.004355,N
19.39,31.2,0,434,0.004343,N
19.39,31.29,0,434,0.004355,N
19.39,31.29,0,436.33,0.004355,N
19.39,31.29,0,430.67,0.004355,N
19.39,31.29,0,436,0.004355,N
19.39,31.29,0,433,0.004355,N
19.34,31.29,0,432,0.004342,N
19.39,31.29,0,431,0.004355,N
19.39,31.29,0,437,0.004355,N
19.34,31.45,0,437,0.004363,N
19.32,31.43,0,439.33,0.004356,N
19.29,31.39,0,438,0.004342,N
19.29,31.29,0,438,0.004328,N
19.29,31.39,0,436,0.004342,N
19.39,31.39,0,436,0.004369,N
19.29,31.45,0,438.5,0.00435,N
19.39,31.39,0,437.25,0.004369,N
19.29,31.45,0,436,0.00435,N
19.34,31.5,0,433.5,0.004371,N
19.36,31.5,0,434,0.004376,N
19.29,31.5,0,433,0.004357,N
19.29,31.5,0,433,0.004357,N
19.29,31.55,0,438.5,0.004364,N
19.29,31.6,0,440.33,0.004371,N
19.29,31.6,0,437.33,0.004371,N
19.29,31.6,0,436,0.004371,N
19.29,31.6,0,430,0.004371,N
19.29,31.6,0,431,0.004371,N
19.29,31.6,0,431.5,0.004371,N
19.2,31.5,0,434,0.004333,N
19.29,31.63,0,429.67,0.004376,N
19.25,31.55,0,429.5,0.004352,N
19.25,31.65,0,430,0.004366,N
19.2,31.6,0,430,0.004347,N
19.25,31.6,0,429,0.004359,N
19.2,31.6,0,435,0.004347,N
19.23,31.63,0,432,0.00436,N
19.25,31.65,0,435.5,0.004366,N
19.25,31.7,0,434.5,0.004373,N
19.26,31.7,0,434,0.004377,N
19.29,31.7,0,435,0.004385,N
19.2,31.6,0,435,0.004347,N
19.29,31.7,0,436.5,0.004385,N
19.2,31.6,0,434.5,0.004347,N
19.29,31.7,0,432,0.004385,N
19.2,31.53,0,432.67,0.004338,N
19.26,31.57,0,437,0.004359,N
19.25,31.6,0,435.5,0.004359,N
19.29,31.7,0,429.5,0.004385,N
19.29,31.7,0,430,0.004385,N
19.29,31.7,0,437,0.004385,N
19.29,31.7,0,438,0.004385,N
19.29,31.7,0,436.33,0.004385,N
19.2,31.6,0,435,0.004347,N
19.29,31.6,0,433,0.004371,N
19.29,31.6,0,436.5,0.004371,N
19.25,31.55,0,439,0.004352,N
19.29,31.6,0,432,0.004371,N
19.29,31.5,0,434.5,0.004357,N
19.29,31.6,0,433.5,0.004371,N
19.29,31.55,0,434,0.004364,N
19.29,31.55,0,434,0.004364,N
19.29,31.5,0,435,0.004357,N
19.29,31.55,0,433.5,0.004364,N
19.29,31.5,0,428.5,0.004357,N
19.29,31.5,0,428.33,0.004357,N
19.29,31.5,0,431,0.004357,N
19.29,31.5,0,435.5,0.004357,N
19.29,31.5,0,436.67,0.004357,N
19.29,31.55,0,434,0.004364,N
19.34,31.6,0,432.5,0.004385,N
19.29,31.5,0,431.5,0.004357,N
19.29,31.5,0,437,0.004357,N
19.34,31.55,0,439.5,0.004378,N
19.29,31.5,0,436,0.004357,N
19.29,31.5,0,431.67,0.004357,N
19.29,31.55,0,434.5,0.004364,N
19.29,31.55,0,435,0.004364,N
19.29,31.6,0,433.5,0.004371,N
19.29,31.6,0,435,0.004371,N
19.29,31.6,0,436,0.004371,N
19.29,31.6,0,433.33,0.004371,N
19.29,31.55,0,436.5,0.004364,N
19.29,31.6,0,441,0.004371,N
19.29,31.6,0,436,0.004371,N
19.29,31.6,0,433,0.004371,N
19.2,31.6,0,432,0.004347,N
19.25,31.65,0,429,0.004366,N
19.2,31.6,0,433,0.004347,N
19.23,31.63,0,434.33,0.00436,N
19.29,31.7,0,432,0.004385,N
19.25,31.65,0,437.5,0.004366,N
19.2,31.6,0,437.5,0.004347,N
19.25,31.65,0,437.5,0.004366,N
19.29,31.7,0,438,0.004385,N
19.2,31.6,0,439.33,0.004347,N
19.2,31.6,0,437.5,0.004347,N
19.29,31.7,0,433,0.004385,N
19.2,31.6,0,433,0.004347,N
19.25,31.7,0,431,0.004373,N
19.2,31.6,0,431,0.004347,N
19.2,31.7,0,433,0.004361,N
19.2,31.7,0,435,0.004361,N
19.2,31.7,0,431,0.004361,N
19.2,31.7,0,431.5,0.004361,N
19.2,31.7,0,427,0.004361,N
19.2,31.7,0,426,0.004361,N
19.2,31.7,0,435,0.004361,N
19.22,31.7,0,434.25,0.004367,N
19.2,31.6,0,434,0.004347,N
19.25,31.65,0,435,0.004366,N
19.2,31.55,0,434.5,0.00434,N
19.23,31.57,0,432,0.00435,N
19.2,31.5,0,432,0.004333,N
19.29,31.7,0,433,0.004385,N
19.26,31.67,0,437.33,0.004372,N
19.2,31.5,0,437,0.004333,N
19.2,31.5,0,435,0.004333,N
19.25,31.5,0,431,0.004345,N
19.2,31.5,0,435,0.004333,N
19.2,31.5,0,431.5,0.004333,N
19.2,31.6,0,429.5,0.004347,N
19.2,31.5,0,435,0.004333,N
19.2,31.55,0,432,0.00434,N
19.2,31.6,0,428.67,0.004347,N
19.2,31.55,0,432.5,0.00434,N
19.2,31.5,0,435,0.004333,N
19.29,31.6,0,441,0.004371,N
19.2,31.5,0,430.5,0.004333,N
19.2,31.5,0,430,0.004333,N
19.2,31.45,0,434,0.004325,N
19.2,31.39,0,436,0.004318,N
19.25,31.45,0,436.5,0.004338,N
19.2,31.5,0,433.5,0.004333,N
19.25,31.45,0,431,0.004338,N
19.26,31.46,0,428.33,0.004344,N
19.26,31.46,0,431.67,0.004344,N
19.2,31.39,0,435,0.004318,N
19.2,31.39,0,435,0.004318,N
19.2,31.39,0,434,0.004318,N
19.2,31.39,0,433.5,0.004318,N
19.2,31.39,0,432.5,0.004318,N
19.2,31.39,0,429,0.004318,N
19.2,31.39,0,436.33,0.004318,N
19.2,31.39,0,432.33,0.004318,N
19.2,31.39,0,429.33,0.004318,N
19.2,31.39,0,423.5,0.004318,N
19.2,31.39,0,429,0.004318,N
19.17,31.39,0,428.67,0.004309,N
19.2,31.39,0,432,0.004318,N
19.17,31.39,0,426.67,0.004309,N
19.2,31.39,0,431,0.004318,N
19.13,31.39,0,433.33,0.0043,N
19.2,31.39,0,437.5,0.004318,N
19.2,31.39,0,428,0.004318,N
19.15,31.39,0,432.5,0.004304,N
19.1,31.39,0,432,0.004291,N
19.1,31.39,0,436,0.004291,N
19.1,31.39,0,433,0.004291,N
19.1,31.45,0,435.5,0.004298,N
19.1,31.45,0,433,0.004298,N
19.1,31.45,0,430,0.004298,N
19.1,31.5,0,432,0.004306,N
19.1,31.39,0,439,0.004291,N
19.1,31.39,0,441,0.004291,N
19.1,31.39,0,442,0.004291,N
19.1,31.46,0,440.67,0.004301,N
19.1,31.5,0,439,0.004306,N
19.1,31.5,0,435,0.004306,N
19.05,31.45,0,436,0.004285,N
19,31.39,0,437.5,0.004264,N
19,31.39,0,439,0.004264,N
19,31.39,0,440.5,0.004264,N
19,31.36,0,435.33,0.004259,N
19,31.39,0,432,0.004264,N
19.1,31.39,0,434,0.004291,N
19.1,31.29,0,431,0.004277,N
19.1,31.29,0,436,0.004277,N
19.1,31.25,0,435.5,0.004271,N
19.13,31.2,0,433.67,0.004273,N
19.15,31.2,0,428.5,0.004278,N
19.13,31.2,0,430,0.004273,N
19.17,31.2,0,429.67,0.004282,N
19.2,31.2,0,431.67,0.004291,N
19.2,31.2,0,431,0.004291,N
19.2,31.2,0,431.5,0.004291,N
19.2,31.2,0,435.5,0.004291,N
19.2,31.13,0,433,0.004282,N
19.2,31.1,0,430,0.004278,N
19.2,31.1,0,432,0.004278,N
19.2,31.1,0,431,0.004278,N
19.29,31.2,0,434,0.004316,N
19.25,31.15,0,431,0.004297,N
19.2,31.1,0,430.5,0.004278,N
19.2,31.1,0,429,0.004278,N
19.25,31.15,0,427.5,0.004297,N
19.2,31.1,0,429.5,0.004278,N
19.2,31.1,0,436,0.004278,N
19.2,31.1,0,435.5,0.004278,N
19.26,31.17,0,436.67,0.004303,N
19.29,31.2,0,437,0.004316,N
19.23,31.13,0,432,0.00429,N
19.2,31,0,432,0.004264,N
19.25,31.1,0,431,0.00429,N
19.25,31.05,0,432,0.004283,N
19.26,31.1,0,442,0.004294,N
19.29,31.1,0,441,0.004302,N
19.2,31.05,0,438,0.004271,N
19.23,31.1,0,437.67,0.004286,N
19.2,31.05,0,436,0.004271,N
19.2,31.05,0,436.5,0.004271,N
19.2,31.1,0,437,0.004278,N
19.29,31.2,0,433,0.004316,N
19.23,31.1,0,433.33,0.004286,N
19.25,31.05,0,432,0.004283,N
19.25,31.1,0,437,0.00429,N
19.25,31.1,7,438.5,0.00429,N
19.26,31.17,14,436.67,0.004303,N
19.27,31.18,14,435.5,0.004306,N
19.26,31.1,14,434,0.004294,N
19.25,31.15,14,436.75,0.004297,N
19.22,31.13,14,430.5,0.004287,N
19.27,31.18,14,427,0.004306,N
19.23,31.13,14,430.67,0.00429,N
19.25,31.15,14,437.25,0.004297,N
19.29,31.2,14,438,0.004316,N
19.22,31.1,14,432.5,0.004284,N
19.23,31.13,14,428,0.00429,N
19.27,31.18,7,429,0.004306,N
19.23,31.13,9.33,434,0.00429,N
19.25,31.18,8.5,434,0.0043,N
19.22,31.15,10,435.5,0.004291,N
19.25,31.15,17,439,0.004297,N
19.23,31.13,20.67,439,0.00429,N
19.22,31.13,11.5,430.5,0.004287,N
19.25,31.15,6,424.5,0.004297,N
19.2,31.1,6,428.67,0.004278,N
19.22,31.13,9.6,432,0.004287,N
19.25,31.15,10.5,429.2,0.004297,N
19.25,31.15,6,430.33,0.004297,N
19.2,31.1,6,431.8,0.004278,N
19.2,31.1,6,431.33,0.004278,N
19.2,31.1,6,431.5,0.004278,N
19.2,31.13,6.5,433.5,0.004281,N
19.23,31.17,9.33,433,0.004295,N
19.2,31.13,9.33,430,0.004282,N
19.2,31.13,7,432.5,0.004281,N
19.2,31.18,14,434.5,0.004288,N
19.2,31.1,14,439.5,0.004278,N
19.2,31.1,14,438.67,0.004278,N
19.2,31.1,14,432,0.004278,N
19.2,31.13,14,439,0.004281,N
19.2,31.13,14,438.33,0.004282,N
19.2,31.17,14,437,0.004287,N
19.2,31.2,14,435.75,0.004291,N
19.2,31.13,14,437.33,0.004282,N
19.22,31.18,14,439.5,0.004294,N
19.2,31.2,14,431,0.004291,N
19.23,31.2,9.33,433.33,0.004299,N
19.22,31.15,12,442.25,0.004291,N
19.23,31.13,12,435.67,0.00429,N
19.22,31.2,18.5,431.5,0.004297,N
19.26,31.2,29,430.67,0.004308,N
19.25,31.15,36,428.75,0.004297,N
19.27,31.18,30.5,430.75,0.004306,N
19.27,31.15,40,437.25,0.004303,N
19.26,31.17,46,438,0.004303,N
19.29,31.1,35,434.5,0.004302,N
19.26,31.07,25,435,0.004289,N
19.29,31.05,32.25,435.25,0.004295,N
19.29,31.1,28.75,437.75,0.004302,N
19.29,31.1,19.5,435,0.004302,N
19.29,31.07,6,438.33,0.004297,N
19.29,31.08,6,437.5,0.004298,N
19.29,31,6,436.5,0.004288,N
19.29,31,11.5,439,0.004288,N
19.29,31.1,10,440,0.004302,N
19.29,31.07,9.33,437.67,0.004297,N
19.29,31,7,432.75,0.004288,N
19.29,31,7,435,0.004288,N
19.27,31,13.5,436.5,0.004282,N
19.29,31,20.67,436.33,0.004288,N
19.29,31,17,433,0.004288,N
19.27,31,17,428.75,0.004282,N
19.29,31,6,430,0.004288,N
19.29,31,6,430.33,0.004288,N
19.27,30.98,24,436.5,0.00428,N
19.29,30.97,22.8,434.6,0.004284,N
19.29,30.95,13,430,0.00428,N
19.25,30.95,28,427.75,0.004268,N
19.29,31,29.33,431,0.004288,N
19.29,30.92,30.75,434,0.004276,N
19.29,30.89,36,435.25,0.004273,N
19.29,30.89,75.5,435,0.004273,N
19.29,30.89,97,432,0.004273,N
19.29,30.89,147.5,439.75,0.004273,N
19.29,30.87,166,437.75,0.004269,N
19.34,30.79,149,433.5,0.004272,N
19.39,30.7,146,428.75,0.004273,N
19.39,30.65,167.5,428.5,0.004266,N
19.45,30.63,118.25,430.5,0.004277,N
19.5,30.6,42.25,430.75,0.004288,N
19.43,30.53,37,426.67,0.004259,N
19.47,30.58,34.25,424.75,0.004277,N
19.46,30.57,26,428.67,0.004274,N
19.46,30.57,43,429.33,0.004274,N
19.43,30.56,28,429,0.004265,N
19.39,30.53,29.25,429,0.004249,N
19.39,30.53,25.5,427,0.004248,N
19.41,30.6,16.6,428.25,0.004265,N
19.39,30.6,31,428.75,0.004259,N
19.39,30.6,20.33,438,0.004259,N
19.39,30.58,14,426.5,0.004255,N
19.42,30.6,14,430.25,0.004266,N
19.39,30.6,24,435,0.004259,N
19.39,30.57,24,433,0.004254,N
19.39,30.55,24,430,0.004252,N
19.39,30.6,24,431,0.004259,N
19.39,30.6,24,431,0.004259,N
19.37,30.6,24,427,0.004252,N
19.39,30.6,24,430,0.004259,N
19.39,30.6,19,428,0.004259,N
19.36,30.6,31,432,0.00425,N
19.39,30.58,13,431.5,0.004255,N
19.34,30.55,13,432,0.004238,N
19.39,30.5,26.5,434,0.004245,N
19.39,30.5,26.5,433.75,0.004245,N
19.39,30.5,26.5,429,0.004245,N
19.37,30.6,26.5,431.75,0.004252,N
19.32,30.6,17.33,431.67,0.004241,N
19.29,30.6,24,428.75,0.004232,N
19.35,30.58,24,426.25,0.004245,N
19.32,30.6,24,425,0.004241,N
19.32,30.55,24,426.5,0.004232,N
19.32,30.58,24,428,0.004235,N
19.29,30.6,24,429,0.004232,N
19.29,30.6,17.33,430,0.004232,N
19.32,30.6,14,441,0.004239,N
19.29,30.63,17.33,441,0.004237,N
19.32,30.6,18.5,432.25,0.004239,N
19.29,30.6,17.33,435,0.004232,N
19.29,30.6,19,429.5,0.004232,N
19.34,30.6,24,430,0.004245,N
19.29,30.6,24,431.5,0.004232,N
19.32,30.6,24,430,0.004239,N
19.29,30.6,24,427.33,0.004232,N
19.29,30.6,24,425,0.004232,N
19.29,30.5,24,431,0.004218,N
19.29,30.5,24,432.75,0.004218,N
19.36,30.6,24,426.67,0.00425,N
19.29,30.5,24,429.33,0.004218,N
19.29,30.56,24,429.5,0.004227,N
19.29,30.53,24,428.4,0.004222,N
19.29,30.53,24,427.67,0.004223,N
19.29,30.5,24,428,0.004218,N
19.29,30.5,12,430.67,0.004218,N
19.29,30.57,6,428.67,0.004227,N
19.29,30.55,6,435.5,0.004225,N
19.29,30.58,6,435.75,0.004229,N
19.29,30.6,6,437,0.004232,N
19.29,30.6,6,437.5,0.004232,N
19.27,30.55,6,438.75,0.004219,N
19.29,30.53,6,435,0.004223,N
19.25,30.55,24,437.5,0.004213,N
19.23,30.53,24,435,0.004207,N
19.25,30.55,24,435,0.004213,N
19.27,30.58,14,436.5,0.004223,N
19.23,30.53,17.33,433,0.004207,N
19.25,30.55,22.5,433,0.004213,N
19.27,30.53,26.5,430,0.004216,N
19.25,30.53,19.75,428.25,0.00421,N
19.26,30.57,13,433.33,0.00422,N
19.25,30.53,19.75,435.25,0.00421,N
19.26,30.57,31,433.33,0.00422,N
19.27,30.58,26.5,428.25,0.004223,N
19.23,30.5,31,430.67,0.004202,N
19.22,30.5,26.5,428,0.0042,N
19.26,30.57,22,423,0.00422,N
19.22,30.53,26.5,433.5,0.004204,N
19.23,30.53,31,437.67,0.004207,N
19.23,30.53,31,433.67,0.004207,N
19.25,30.55,19.75,432.75,0.004213,N
19.25,30.55,19.75,433,0.004213,N
19.23,30.53,31,433,0.004207,N
19.23,30.53,31,432.67,0.004207,N
19.22,30.53,26.5,427,0.004204,N
19.25,30.6,20.25,427.75,0.00422,N
19.25,30.55,14,429.5,0.004213,N
19.25,30.55,19,430.25,0.004213,N
19.23,30.53,24,432,0.004207,N
19.22,30.58,15,434.25,0.004211,N
19.23,30.63,6,430,0.004221,N
19.25,30.58,6,430.25,0.004217,N
19.25,30.55,6,437,0.004213,N
19.25,30.6,17,435,0.00422,N
19.2,30.6,17,430.75,0.004208,N
19.2,30.6,13.5,431,0.004208,N
19.2,30.63,7,435.5,0.004212,N
19.2,30.67,16,428.67,0.004218,N
19.2,30.7,10.5,427,0.004222,N
19.2,30.7,25.25,429,0.004222,N
19.13,30.73,25,431.33,0.004209,N
19.15,30.77,22,429.5,0.004218,N
19.1,30.79,22,430,0.004208,N
19.13,30.89,31,425,0.004231,N
19.1,30.89,18.5,424,0.004222,N
19.1,30.89,18.5,425.5,0.004222,N
19.1,30.89,17.33,426,0.004222,N
19.1,30.89,14,426.5,0.004222,N
19.1,30.89,14,429.25,0.004222,N
19.1,30.89,17.33,431.67,0.004222,N
19.1,30.89,19.75,433.5,0.004222,N
19.1,30.89,13,435.5,0.004222,N
19.1,30.89,13,436.33,0.004222,N
19.1,30.89,22.5,432.5,0.004222,N
19.1,30.89,24,433,0.004222,N
19.1,30.89,24,432.75,0.004222,N
19.1,30.89,6,434,0.004222,N
19.1,30.89,6,434.33,0.004222,N
19.1,30.89,13.5,433,0.004222,N
19.1,30.89,9.33,430.33,0.004222,N
19.1,30.92,12,433,0.004226,N
19.1,31,15,437,0.004237,N
19.1,31,18.5,435,0.004237,N
19.05,31.05,26.5,431,0.004231,N
19.1,31.03,31,432,0.004242,N
19.1,31,26.5,434.25,0.004237,N
19.1,31,31,435,0.004237,N
19.1,31,16.25,436,0.004237,N
19.1,31,24,435.5,0.004237,N
19.1,31,24,432.25,0.004237,N
19.1,31,24,435.5,0.004237,N
19.1,31,17.33,434.33,0.004237,N
19.1,31,18.5,432,0.004237,N
19.1,31,22.5,432,0.004237,N
19.1,30.93,31,433,0.004227,N
19.15,30.89,13,432.5,0.004235,N
19.18,30.89,13,429.5,0.004242,N
19.2,30.84,31,427.5,0.004242,N
19.2,30.87,31,428.75,0.004245,N
19.2,30.79,25,428.33,0.004235,N
19.2,30.79,39.33,425.67,0.004235,N
19.2,30.79,53,421.5,0.004235,N
19.2,30.79,65.67,423.33,0.004235,N
19.25,30.77,67.25,426.75,0.004243,N
19.25,30.75,116.75,424.25,0.00424,N
19.29,30.75,112.5,425,0.004252,N
19.29,30.77,201.5,431,0.004255,N
19.29,30.7,102.67,435,0.004246,N
19.32,30.7,85.75,431.25,0.004253,N
19.29,30.7,81,431.33,0.004246,N
19.37,30.68,81.5,435.75,0.004263,N
19.39,30.63,93.67,434.33,0.004263,N
19.39,30.6,106,431,0.004259,N
19.39,30.53,74,432.67,0.004249,N
19.39,30.5,79.5,428.75,0.004245,N
19.39,30.5,110,430,0.004245,N
19.39,30.5,150.25,427,0.004245,N
19.39,30.5,66.67,428,0.004245,N
19.39,30.5,62.5,427.25,0.004245,N
19.43,30.5,54,428,0.004254,N
19.42,30.47,47,429,0.004248,N
19.47,30.5,62,423.5,0.004267,N
19.42,30.42,255,425.67,0.00424,N
19.5,30.43,317.25,428.75,0.004264,N
19.53,30.34,233,429.5,0.004258,N
19.6,30.25,277.5,432.75,0.004265,N
19.68,30.2,88.5,428.75,0.004278,N
19.7,30.2,72.75,425.5,0.004285,N
19.65,30.15,68,424,0.004265,N
19.63,30.13,57.25,426.75,0.004254,N
19.67,30.17,63.67,427,0.004271,N
19.65,30.15,50,427,0.004265,N
19.63,30.13,54.5,426.25,0.004254,N
19.65,30.15,68,427.5,0.004265,N
